,Unnamed: 0,speed,kmh,yaw,rad,pirad,Fuzzy Value,Driver
275,275,5.99E+00,21.56399918,-266.3509433,-4.650572025,-1.479727463,0.17619047619047615,Agresif
276,276,5.41E+00,19.47599945,-275.4155459,-4.808842866,-1.530086366,0.1946229563908362,Agresif
277,277,5.31E+00,19.11599979,-297.2883666,-5.190749259,-1.651602037,0.20695845308777666,Agresif
278,278,5.15E+00,18.54000034,-299.809289,-5.234765364,-1.665607161,0.2262186826965416,Agresif
279,279,6.00E+00,21.6,-299.5382166,-5.230032353,-1.664101203,0.17619047619047615,Agresif
280,280,5.79E+00,20.84399986,-293.2025566,-5.119409718,-1.628903092,0.17619047619047615,Agresif
281,281,6.18E+00,22.24799938,-276.9761035,-4.836090696,-1.538756131,0.17619047619047615,Agresif
282,282,6.78E+00,24.40800076,-235.4996217,-4.111898157,-1.308331232,0.17619047619047615,Agresif
283,283,7.19E+00,25.88400021,-229.0156223,-3.998685468,-1.272309013,0.17619047619047615,Agresif
284,284,7.72E+00,27.79199924,-229.1797496,-4.001551184,-1.273220831,0.17619047619047615,Agresif
285,285,8.12E+00,29.23199959,-231.8206009,-4.047661286,-1.287892227,0.17619047619047615,Agresif
286,286,8.40E+00,30.23999863,-227.6739632,-3.975259675,-1.264855351,0.17673014118159114,Agresif
287,287,8.82E+00,31.7519989,-210.0131841,-3.666896865,-1.166739912,0.1801700974468416,Agresif
288,288,9.28E+00,33.40799904,-209.5616854,-3.659013554,-1.164231585,0.1840132962098804,Agresif
289,289,9.79E+00,35.24399986,-205.0963677,-3.581047691,-1.139424265,0.1871965480349147,Agresif
290,290,1.01E+01,36.32400054,-205.3289414,-3.5851085,-1.140716341,0.18464235064978105,Agresif
291,291,1.03E+01,37.11600151,-204.405069,-3.568977396,-1.135583717,0.18278896964554295,Agresif
292,292,1.05E+01,37.76399917,-203.2859297,-3.549436868,-1.129366276,0.18128540421081332,Agresif
293,293,1.09E+01,39.09599878,-210.0943754,-3.66831449,-1.167190974,0.1782324116633146,Agresif
294,294,1.10E+01,39.6,-208.1050025,-3.63357941,-1.156138903,0.1770909090909091,Agresif
295,295,1.13E+01,40.64399986,-208.8685901,-3.64691189,-1.160381056,0.17619047619047615,Agresif
296,296,1.14E+01,41.03999863,-206.5577302,-3.606563544,-1.147542946,0.17619047619047615,Agresif
297,297,1.12E+01,40.35600014,-195.4944103,-3.413394466,-1.086080057,0.17619047619047615,Agresif
298,298,1.14E+01,40.9680004,-187.9914593,-3.282390558,-1.044396996,0.17619047619047615,Agresif
299,299,1.16E+01,41.8319996,-184.9816562,-3.229838441,-1.027675868,0.17619047619047615,Agresif
300,300,1.16E+01,41.93999863,-187.1294295,-3.267339245,-1.039607942,0.17619047619047615,Agresif
301,301,1.18E+01,42.55199888,-185.2483153,-3.234494395,-1.029157307,0.17619047619047615,Agresif
302,302,1.15E+01,41.29200097,-169.2761542,-2.955615391,-0.940423079,0.17888706488621184,Agresif
303,303,1.20E+01,43.30799903,-145.4865481,-2.540241316,-0.808258601,0.1850160606566451,Agresif
304,304,1.20E+01,43.30799903,-159.8958124,-2.791831645,-0.888310069,0.18128031444765766,Agresif
305,305,1.20E+01,43.12799834,-149.6183819,-2.612384445,-0.831213233,0.1839376965843036,Agresif
306,306,1.22E+01,43.88399849,-146.9825554,-2.566362079,-0.816569752,0.18462496837777936,Agresif
307,307,1.23E+01,44.31600151,-141.7051416,-2.474216758,-0.787250787,0.18600786458294544,Agresif
308,308,1.23E+01,44.24399986,-140.7857414,-2.458163739,-0.782143008,0.18624970695597404,Agresif
309,309,1.24E+01,44.63999863,-138.9505324,-2.426120406,-0.771947402,0.18673325555289547,Agresif
310,310,1.25E+01,45.10799903,-134.8370558,-2.3542978,-0.749094754,0.18773459833570486,Agresif
311,311,1.25E+01,45.07200166,-135.305683,-2.36248018,-0.751698239,0.1876967800781733,Agresif
312,312,1.23E+01,44.38799971,-130.5910256,-2.280160764,-0.725505698,0.18661236272664655,Agresif
313,313,1.22E+01,44.02799834,-185.1609109,-3.232968285,-1.028671727,0.17619047619047615,Agresif
314,314,1.18E+01,42.55199888,-165.9973251,-2.898365993,-0.922207362,0.17972002778261625,Agresif
315,315,1.15E+01,41.54399986,-168.8080252,-2.94744171,-0.937822362,0.17900575098845864,Agresif
316,316,1.15E+01,41.54399986,-167.8961495,-2.931520071,-0.932756386,0.1792371704207692,Agresif
317,317,1.15E+01,41.4,-176.0558355,-3.073990779,-0.978087975,0.17717724908890647,Agresif
318,318,1.11E+01,40.0680004,-177.0866245,-3.091988681,-0.98381458,0.17691879036004826,Agresif
319,319,1.11E+01,39.85199888,-200.0291852,-3.492573075,-1.111273251,0.17652306347625835,Agresif
320,320,1.11E+01,39.96000137,-200.7458192,-3.505085733,-1.115254551,0.1762802938959453,Agresif
321,321,1.10E+01,39.67200166,-203.499389,-3.553163935,-1.130552161,0.17692846400776446,Agresif
322,322,1.11E+01,40.10400122,-200.8656146,-3.507177397,-1.115920081,0.17619047619047615,Agresif
323,323,1.12E+01,40.39200097,-206.4512392,-3.604704177,-1.146951329,0.17619047619047615,Agresif
324,324,1.11E+01,40.10400122,-207.6876998,-3.626293171,-1.153820554,0.17619047619047615,Agresif
325,325,1.14E+01,40.89599878,-214.7779248,-3.750090751,-1.193210694,0.17619047619047615,Agresif
326,326,1.15E+01,41.43600083,-207.5321535,-3.623577284,-1.152956409,0.17619047619047615,Agresif
327,327,1.15E+01,41.29200097,-209.0732359,-3.650485071,-1.161517977,0.17619047619047615,Agresif
328,328,1.14E+01,41.21999932,-204.7745148,-3.575428036,-1.137636193,0.17619047619047615,Agresif
329,329,1.16E+01,41.8680004,-202.9631446,-3.543800938,-1.127573026,0.17619047619047615,Agresif
330,330,1.19E+01,42.91200029,-193.610693,-3.380504163,-1.075614961,0.17619047619047615,Agresif
331,331,1.19E+01,42.94800112,-188.5348816,-3.291878885,-1.047416009,0.17619047619047615,Agresif
332,332,1.16E+01,41.90400122,-188.7480482,-3.295600842,-1.048600268,0.17619047619047615,Agresif
333,333,1.16E+01,41.58000068,-192.3099669,-3.357793072,-1.068388705,0.17619047619047615,Agresif
334,334,1.17E+01,42.08399849,-184.2993744,-3.217925584,-1.023885413,0.17619047619047615,Agresif
335,335,1.16E+01,41.93999863,-194.8611142,-3.402336915,-1.082561746,0.17619047619047615,Agresif
336,336,1.16E+01,41.58000068,-178.670847,-3.119649709,-0.992615816,0.17652234940099062,Agresif
337,337,1.13E+01,40.78799971,-175.8121124,-3.069735296,-0.976733958,0.17723841850241873,Agresif
338,338,1.13E+01,40.71600151,-168.5164643,-2.942350964,-0.936202579,0.17907971161166722,Agresif
339,339,1.12E+01,40.28399849,-137.7921329,-2.405894384,-0.76551185,0.1870390268876235,Agresif
340,340,1.10E+01,39.74399986,-152.7195009,-2.666530968,-0.848441672,0.1942783135888285,Agresif
341,341,1.11E+01,39.88799971,-145.352429,-2.537899554,-0.807513494,0.19059232786602245,Agresif
342,342,1.11E+01,39.78000068,-137.4389301,-2.399727351,-0.763549612,0.19933594722502326,Agresif
343,343,1.11E+01,39.92400054,-139.9123541,-2.442914118,-0.777290856,0.1906187588125156,Agresif
344,344,1.11E+01,40.0680004,-139.3692045,-2.433430555,-0.774273359,0.1866228475036984,Agresif
345,345,1.10E+01,39.70799903,-135.718399,-2.369686331,-0.753991105,0.20408826235412827,Agresif
346,346,1.07E+01,38.66399917,-148.9669173,-2.601009668,-0.827593985,0.2366396989209309,Agresif
347,347,1.09E+01,39.23999863,-151.7305718,-2.649263952,-0.842947621,0.21459766050706855,Agresif
348,348,1.08E+01,38.77200166,-148.6111291,-2.594797492,-0.825617384,0.23340759142929834,Agresif
349,349,1.09E+01,39.09599878,-163.3563745,-2.852254157,-0.907535414,0.21231372167799034,Agresif
350,350,1.09E+01,39.41999932,-165.0036847,-2.881016717,-0.916687137,0.20091894700784985,Agresif
351,351,1.09E+01,39.09599878,-167.1407626,-2.918330776,-0.928559792,0.2101651667410193,Agresif
352,352,1.11E+01,39.78000068,-175.7436587,-3.068540072,-0.976353659,0.1847253227948052,Agresif
353,353,1.12E+01,40.24800112,-175.1299707,-3.057824885,-0.972944282,0.17740974063203035,Agresif
354,354,1.11E+01,39.92400054,-180.7320019,-3.155638129,-1.004066677,0.17636117693591866,Agresif
355,355,1.10E+01,39.56399917,-180.2376324,-3.147006281,-1.00132018,0.17717219109583565,Agresif
356,356,1.09E+01,39.34800112,-171.1658951,-2.988610866,-0.950921639,0.2003761192456661,Agresif
357,357,1.08E+01,38.77200166,-171.1368919,-2.988104462,-0.950760511,0.2115750569782658,Agresif
358,358,9.25E+00,33.3,-175.4090806,-3.062698233,-0.974494892,0.2058675284436002,Agresif
359,359,8.60E+00,30.96000137,-156.7263463,-2.736491762,-0.870701924,0.26254623364708823,Agresif
360,360,8.32E+00,29.9519989,-151.9489728,-2.653077302,-0.84416096,0.2792417027127663,Agresif
361,361,8.07E+00,29.0519989,-141.5332168,-2.471214896,-0.786295649,0.3151644798615389,Agresif
362,362,7.89E+00,28.40399952,-139.3852262,-2.433710298,-0.774362368,0.32254762626704403,Agresif
363,363,7.90E+00,28.44000034,-118.2306137,-2.064344048,-0.656836743,0.3956390144586671,Normal
364,364,7.88E+00,28.36800041,-120.6388609,-2.10639281,-0.670215894,0.3872820511316228,Normal
365,365,7.97E+00,28.69199924,-149.358118,-2.607840155,-0.829767322,0.2882205657282058,Agresif
366,366,7.99E+00,28.76399918,-135.7732224,-2.370643565,-0.75429568,0.3349852972524108,Agresif
367,367,8.06E+00,29.01600151,-136.2666397,-2.379258789,-0.757036887,0.333283560006269,Agresif
368,368,8.05E+00,28.98000069,-142.7437676,-2.492351499,-0.793020931,0.31100433608484845,Agresif
369,369,7.97E+00,28.69199924,-152.4144747,-2.661205114,-0.846747082,0.27762357056833353,Agresif
370,370,7.91E+00,28.47599945,-158.4373624,-2.766366645,-0.880207569,0.25651091139144083,Agresif
371,371,7.91E+00,28.47599945,-142.5837288,-2.48955717,-0.792131827,0.3115543540469025,Agresif
372,372,7.94E+00,28.58400021,-144.3928842,-2.521145598,-0.80218269,0.3053350408511367,Agresif
373,373,7.92E+00,28.51200027,-145.0083294,-2.531891466,-0.80560183,0.3032180969778301,Agresif
374,374,7.89E+00,28.40399952,-145.3301719,-2.537510938,-0.807389844,0.3021107063862813,Agresif
375,375,7.94E+00,28.58400021,-140.0289425,-2.444949789,-0.777938569,0.320334504136061,Agresif
376,376,8.02E+00,28.87200165,-136.192649,-2.377966887,-0.756625828,0.3335386776979744,Agresif
377,377,7.86E+00,28.29600048,-144.5929612,-2.524639006,-0.803294229,0.30464692600379745,Agresif
378,378,7.89E+00,28.40399952,-156.2729658,-2.728575593,-0.868183143,0.2641400153415009,Agresif
379,379,7.84E+00,28.22400055,-149.460629,-2.60963003,-0.830336828,0.28786609041961925,Agresif
380,380,7.83E+00,28.18799973,-148.8101784,-2.598272957,-0.826723213,0.2901143318445652,Agresif
381,381,7.79E+00,28.04399986,-144.9740007,-2.531292076,-0.805411115,0.3033361995538004,Agresif
382,382,7.71E+00,27.75600014,-147.6801958,-2.578543102,-0.820445532,0.29401499312785057,Agresif
383,383,7.63E+00,27.46800041,-149.9491143,-2.618159139,-0.833050635,0.2861761246333383,Agresif
384,384,7.68E+00,27.64799938,-148.1448161,-2.586655519,-0.823026756,0.2924118672619816,Agresif
385,385,7.65E+00,27.54000034,-150.8051585,-2.633105941,-0.837806436,0.2832110751734054,Agresif
386,386,7.64E+00,27.50399952,-149.7949099,-2.61546668,-0.832193944,0.28670976023345424,Agresif
387,387,7.75E+00,27.9,-153.2541967,-2.675866926,-0.851412204,0.2747003376510119,Agresif
388,388,7.87E+00,28.33199959,-147.3168994,-2.57219983,-0.818427219,0.2952678565709275,Agresif
389,389,7.98E+00,28.72800007,-149.949649,-2.618168474,-0.833053606,0.28617427374309,Agresif
390,390,7.90E+00,28.44000034,-168.6043457,-2.943885402,-0.93669081,0.2197980309877404,Agresif
391,391,8.00E+00,28.8,-168.3674464,-2.939749065,-0.935374702,0.22067342963635825,Agresif
392,392,8.06E+00,29.01600151,-167.7341024,-2.928690677,-0.931856125,0.22300845934517535,Agresif
393,393,8.10E+00,29.16000137,-168.0272621,-2.933809338,-0.933484789,0.22192858649942235,Agresif
394,394,8.45E+00,30.41999931,-159.422154,-2.78356142,-0.885678634,0.2530214972044123,Agresif
395,395,8.70E+00,31.31999931,-162.8850954,-2.844025475,-0.904917196,0.2406485472079199,Agresif
396,396,8.91E+00,32.07599945,-159.8222724,-2.790547613,-0.887901513,0.2516002684731368,Agresif
397,397,9.26E+00,33.33600082,-160.5218492,-2.802762446,-0.891788051,0.2595954278170129,Agresif
398,398,9.57E+00,34.4519989,-155.9896838,-2.723629399,-0.866609354,0.285246189110968,Agresif
399,399,9.63E+00,34.66800041,-143.8360672,-2.511423396,-0.799089262,0.3166544438658335,Agresif
400,400,9.69E+00,34.88399849,-137.8859396,-2.407532278,-0.766032998,0.3309961851082446,Agresif
401,401,9.67E+00,34.81200027,-131.602983,-2.297829863,-0.731127684,0.3435242164871498,Agresif
402,402,9.60E+00,34.56000137,-132.7933224,-2.318613565,-0.73774068,0.3453068040600651,Agresif
403,403,9.62E+00,34.63199959,-132.9874741,-2.322003516,-0.738819301,0.3446345077045713,Agresif
404,404,9.52E+00,34.27200165,-118.1520528,-2.06297235,-0.656400293,0.3603192154718619,Normal
405,405,9.44E+00,33.98399849,-114.9404606,-2.006896931,-0.638558115,0.3692591881565308,Normal
406,406,9.36E+00,33.69599877,-116.6666638,-2.037036988,-0.648148132,0.37820401168699697,Normal
407,407,9.41E+00,33.87599945,-114.2442386,-1.994740674,-0.634690214,0.3726121693702021,Normal
408,408,9.37E+00,33.73199959,-120.8597308,-2.110249267,-0.671442949,0.3770851517847941,Normal
409,409,9.41E+00,33.87599945,-143.811014,-2.510985958,-0.798950078,0.3073358160538684,Agresif
410,410,9.38E+00,33.76800041,-146.4863354,-2.55769792,-0.813812974,0.2986920981436144,Agresif
411,411,9.31E+00,33.51600151,-126.0544654,-2.200950983,-0.700302585,0.3685746238589873,Normal
412,412,9.21E+00,33.15600014,-144.0231378,-2.514689707,-0.800128543,0.30660649060457396,Agresif
413,413,9.05E+00,32.58000069,-125.4670339,-2.190694243,-0.697039077,0.37060079584778793,Normal
414,414,8.74E+00,31.46399918,-124.9194303,-2.181132911,-0.693996835,0.3724899116085916,Normal
415,415,8.35E+00,30.06000137,-131.3587567,-2.293565594,-0.729770871,0.3502694198093895,Normal
416,416,7.98E+00,28.72800007,-133.3901674,-2.329034669,-0.741056486,0.3432395215499493,Agresif
417,417,7.84E+00,28.22400055,-142.9126437,-2.495300127,-0.793959131,0.3104239258161145,Agresif
418,418,7.95E+00,28.61999931,-129.597008,-2.262804902,-0.719983378,0.3563544262236731,Normal
419,419,8.02E+00,28.87200165,-130.6897912,-2.281885243,-0.726054395,0.3525810323003756,Normal
420,420,8.01E+00,28.83600082,-137.6064314,-2.402651977,-0.764480174,0.32866763834378976,Agresif
421,421,7.91E+00,28.47599945,-131.4086531,-2.2944368,-0.730048073,0.3500969439972741,Normal
422,422,7.66E+00,27.57599945,-143.2840445,-2.501784904,-0.79602247,0.30914736552504896,Agresif
423,423,7.62E+00,27.43199959,-135.4475308,-2.364956886,-0.752486282,0.3361091719835598,Agresif
424,424,7.64E+00,27.50399952,-112.4591379,-1.96357225,-0.624772989,0.4158493929512864,Normal
425,425,7.28E+00,26.20800076,-131.6839563,-2.299243682,-0.731577535,0.34914515077692465,Agresif
426,426,7.09E+00,25.52400055,-142.5797384,-2.489487495,-0.792109658,0.3115680680298471,Agresif
427,427,6.77E+00,24.37199993,-139.3030908,-2.432276189,-0.77390606,0.32283005986803026,Agresif
428,428,6.32E+00,22.75200062,-138.0966944,-2.411212125,-0.767203858,0.32698006264707563,Agresif
429,429,6.21E+00,22.35600014,-137.5513425,-2.401690107,-0.764174125,0.32885730959164755,Agresif
430,430,6.37E+00,22.93199959,-134.0287491,-2.340184508,-0.744604162,0.3410257178347662,Agresif
431,431,6.36E+00,22.89600048,-134.6095702,-2.350325829,-0.747830946,0.3390102368127221,Agresif
432,432,6.21E+00,22.35600014,-147.966812,-2.583547511,-0.822037844,0.2930261677172733,Agresif
433,433,6.43E+00,23.14799938,-149.8770756,-2.61690132,-0.83265042,0.28642543730718784,Agresif
434,434,6.38E+00,22.96800041,-144.47424,-2.522566095,-0.802634666,0.3050552480761956,Agresif
435,435,6.38E+00,22.96800041,-163.4903646,-2.854593667,-0.908279803,0.23846800775124954,Agresif
436,436,6.47E+00,23.29199924,-151.0172249,-2.636808688,-0.838984583,0.2824758223198573,Agresif
437,437,6.50E+00,23.4,-145.9796551,-2.548851121,-0.810998084,0.2998751208872951,Agresif
438,438,6.70E+00,24.11999931,-125.8806862,-2.197916743,-0.699337145,0.3691739961508021,Normal
439,439,6.84E+00,24.62400055,-138.6771836,-2.421347651,-0.770428798,0.3249827620415843,Agresif
440,440,7.23E+00,26.02800007,-136.1282538,-2.376842526,-0.756268077,0.3337607294287985,Agresif
441,441,7.28E+00,26.20800076,-133.8875095,-2.33771842,-0.743819497,0.34151554470154344,Agresif
442,442,7.57E+00,27.25200062,-129.2649638,-2.257007305,-0.718138688,0.3575004347811745,Normal
443,443,7.72E+00,27.79199924,-129.3319787,-2.258177406,-0.718510993,0.3572691587353955,Normal
444,444,7.64E+00,27.50399952,-133.5748225,-2.332258806,-0.742082347,0.3425995849821979,Agresif
445,445,7.54E+00,27.14399986,-137.5653598,-2.401934853,-0.764251999,0.32880904693720703,Agresif
446,446,7.61E+00,27.39600048,-139.4193502,-2.434306115,-0.774551946,0.3224302897737629,Agresif
447,447,7.10E+00,25.55999966,-134.5639919,-2.349530017,-0.747577733,0.339168465801134,Agresif
448,448,6.87E+00,24.73199959,-138.6641002,-2.421119209,-0.770356112,0.3250277694822047,Agresif
449,449,6.61E+00,23.79600048,-137.4296595,-2.399565483,-0.763498108,0.3292762997004169,Agresif
450,450,6.52E+00,23.47199993,-140.8523416,-2.459326599,-0.782513009,0.3175043749256371,Agresif
451,451,6.57E+00,23.65200062,-163.23839,-2.850194111,-0.906879944,0.2393764602209129,Agresif
452,452,6.73E+00,24.22800007,-120.3329788,-2.10105201,-0.668516549,0.3883417189735568,Normal
453,453,6.52E+00,23.47199993,-130.3085659,-2.275228928,-0.723936477,0.3538977555732835,Normal
454,454,6.74E+00,24.26399918,-132.521266,-2.313863375,-0.736229256,0.3462485785445389,Agresif
455,455,6.83E+00,24.58799973,-111.7602661,-1.951369725,-0.620890367,0.4183198711648035,Normal
456,456,6.96E+00,25.05600014,-118.6812143,-2.072211678,-0.659340079,0.3940727175004713,Normal
457,457,7.19E+00,25.88400021,-121.0541419,-2.113643747,-0.67252301,0.3858441112673432,Normal
458,458,7.41E+00,26.67599945,-119.240433,-2.081975814,-0.66244685,0.39213066392724266,Normal
459,459,7.32E+00,26.35200062,-123.1224163,-2.149756476,-0.684013424,0.3786929780922244,Normal
460,460,7.61E+00,27.39600048,-107.3033245,-1.87355011,-0.596129581,0.43423031622655495,Normal
461,461,8.22E+00,29.59200096,-111.7990048,-1.952046115,-0.621105582,0.4181827764801339,Normal
462,462,8.77E+00,31.57200165,-104.3306205,-1.821645755,-0.579614558,0.4450201543945599,Normal
463,463,8.94E+00,32.18399849,-110.3979395,-1.927583071,-0.613321886,0.4231532743688607,Normal
464,464,8.91E+00,32.07599945,-111.2494833,-1.942451295,-0.618052685,0.4201292660769264,Normal
465,465,8.88E+00,31.96800041,-103.7875581,-1.812163714,-0.576597545,0.4327589948130296,Normal
466,466,8.49E+00,30.56399918,-142.8513596,-2.494230088,-0.793618664,0.3106345557790041,Agresif
467,467,8.04E+00,28.94399986,-123.9814369,-2.164755247,-0.688785761,0.3757268745101371,Normal
468,468,7.66E+00,27.57599945,-134.63331,-2.350740334,-0.747962834,0.3389278171660337,Agresif
469,469,7.54E+00,27.14399986,-142.8825961,-2.494775488,-0.793792201,0.3105271974802916,Agresif
470,470,7.81E+00,28.11599979,-131.4440108,-2.295054158,-0.730244505,0.34997471826350346,Agresif
471,471,7.67E+00,27.61200027,-144.3663543,-2.520682377,-0.802035302,0.3054262776203428,Agresif
472,472,7.40E+00,26.64000034,-146.1812862,-2.552371664,-0.812118257,0.2991808298723216,Agresif
473,473,7.27E+00,26.17199993,-135.1923946,-2.360502127,-0.751068859,0.3369899345408504,Agresif
474,474,7.27E+00,26.17199993,-139.1270147,-2.429201845,-0.77292786,0.323435562822992,Agresif
475,475,7.21E+00,25.95600014,-146.9615202,-2.565994797,-0.81645289,0.2964928977768955,Agresif
476,476,7.34E+00,26.42400055,-153.0060014,-2.671533359,-0.850033341,0.27556494409837146,Agresif
477,477,7.56E+00,27.21599979,-147.249234,-2.571018372,-0.8180513,0.2955011471849182,Agresif
478,478,7.58E+00,27.28799973,-150.6424923,-2.630265738,-0.836902735,0.28377485259182306,Agresif
479,479,7.41E+00,26.67599945,-138.0629651,-2.4106232,-0.767016473,0.3270961428275073,Agresif
480,480,7.74E+00,27.86399918,-132.0263011,-2.30522113,-0.73347945,0.34796118718053376,Agresif
481,481,8.20E+00,29.51999931,-133.4800606,-2.330604233,-0.741555892,0.3429280113059728,Agresif
482,482,8.56E+00,30.81600151,-148.8561829,-2.59907621,-0.826978794,0.2899553936696013,Agresif
483,483,8.74E+00,31.46399918,-134.8024,-2.353692699,-0.748902222,0.3383406768846913,Agresif
484,484,8.86E+00,31.89599877,-104.263264,-1.820469689,-0.579240356,0.4350932497973669,Normal
485,485,8.84E+00,31.82400055,-130.0741006,-2.27113509,-0.722633892,0.3547073874287633,Normal
486,486,9.16E+00,32.97599945,-116.0957543,-2.027068726,-0.644976413,0.40067718142995934,Normal
487,487,9.33E+00,33.58799973,-121.6164987,-2.123462675,-0.675647215,0.3815623210971396,Normal
488,488,9.50E+00,34.2,-122.606704,-2.140751975,-0.681148356,0.36255450038822185,Normal
489,489,9.22E+00,33.19200096,-113.9704413,-1.989960086,-0.633169118,0.3939101350307188,Normal
490,490,9.55E+00,34.38000069,-101.0559007,-1.764468107,-0.56142167,0.3569653528486385,Normal
491,491,9.68E+00,34.8480011,-87.16337047,-1.521900119,-0.484240947,0.3424013623428037,Agresif
492,492,9.39E+00,33.80400123,-96.22557768,-1.680129134,-0.534586543,0.3748481902580624,Normal
493,493,9.43E+00,33.9480011,-106.9085,-1.866656349,-0.593936111,0.3703766653907252,Normal
494,494,9.22E+00,33.19200096,-112.9072734,-1.971396837,-0.62726263,0.3939101350307188,Normal
495,495,9.08E+00,32.68799973,-119.7010418,-2.09001819,-0.665005788,0.3905324682965222,Normal
496,496,9.21E+00,33.15600014,-115.7371864,-2.020808016,-0.642984369,0.3950361567541176,Normal
497,497,9.28E+00,33.40799904,-116.3500903,-2.031509513,-0.646389391,0.3871673048102999,Normal
498,498,9.36E+00,33.69599877,-119.5685618,-2.087705048,-0.664269788,0.37820401168699697,Normal
499,499,8.90E+00,32.03999863,-118.0894377,-2.061879071,-0.656052432,0.3961300250987373,Normal
500,500,9.10E+00,32.76000137,-114.31688,-1.996009016,-0.635093778,0.4074743267666573,
